id,variant_id,text,true_label,pred_label,confidence_x,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
sst2_0246,v3,"nirGhday gOrO is an amusing joy ride, wi$J s8<e surprisingly vl*lent moments.",positive,positive,0.9993606209754944,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0247,base,... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,negative,negative,0.9996685981750488,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0247,v1,".. . a hoPlos joke told by a cine,atLc YymnaAt hacinV too N8ch fun embell(shinb the misanthDopoc tale to actuQ,ly engage it.",negative,negative,0.993531048297882,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0247,v2,... a hollow joke told by a cinematic gymnast having too much fun embellishing teh misanthropic tale to actually engage it . ,negative,negative,0.9996238946914672,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0247,v3,.. . a jol<ow yokr told by a cinematic gymnast hWvihg too NuXh fun embellishing the m8sqnthropic tzIe to xctual/y enyaBe it.,negative,negative,0.9876605272293092,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0248,base,"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",positive,positive,0.999560534954071,sst2_0248,0.502,0.498,Type III,D,0.0,0.9996,0.0055,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0248,v1,"that wogyed good will of the paGehts and ` daij ' jia ' s defoIiatiin of ego, mZ<e the fjlK t)uchiGg deQpiFe some doldrums.",positive,negative,0.9345982670783995,sst2_0248,0.502,0.498,Type III,D,0.0,0.9996,0.0055,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0248,v2,"that dogged good will of teh parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",positive,positive,0.99946528673172,sst2_0248,0.502,0.498,Type III,D,0.0,0.9996,0.0055,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0248,v3,"thQR dogNwd fiod will of the pqrenYs and ` vX9n ' jia ' s wefoliatkon of ego, make the film touching Cespige some doldrHKs.",positive,positive,0.9900931715965272,sst2_0248,0.502,0.498,Type III,D,0.0,0.9996,0.0055,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0249,base,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",negative,negative,0.9993721842765808,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0249,v1,"LncS (kim) FFgins to overplay the shock tXxtics and vaih - and - tackle HetaphorE, you may deFode it ' s too hjgT a 0#ice to pay for a whimmerinh picture 9ostFard.",negative,negative,0.9990154504776,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0249,v2,"once ( kim ) begins to overplay teh shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . ",negative,negative,0.9994418025016784,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0249,v3,")Bce (kim) begins to ovsrplag the EJock tac4icq and gai4 - and - twcklr meta9nors, you may decide it ' s too Ninh a price to pay for a shimmering )icturD p(stcarv.",negative,negative,0.9989981055259703,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0250,base,has a lot of the virtues of eastwood at his best . ,positive,positive,0.9998326301574708,sst2_0250,0.661,0.339,Type III,F,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0250,v1,has a lot of the vJ%tues of eWsYwood at his beeY.,positive,negative,0.9978566765785216,sst2_0250,0.661,0.339,Type III,F,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0250,v2,has a lot of teh virtues of eastwood at his best . ,positive,positive,0.9993791580200196,sst2_0250,0.661,0.339,Type III,F,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0250,v3,has a lot of the virHuee of eadywood at his brsY.,positive,negative,0.902290940284729,sst2_0250,0.661,0.339,Type III,F,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0251,base,"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",negative,negative,0.9400904774665833,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0251,v1,"all the ahpSd - up tony hawk - Zty<e stHnGs and Yhgashing rap - me^aP ca n ' t dksguiQe the fXSt YJat, really, we ' ve b$Wn here, done FhQt.",negative,negative,0.993013560771942,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0251,v2,"all teh amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",negative,negative,0.9584973454475404,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0251,v3,"all the amped - up YoHy hQwl - zRyle W%unts and thrashing rap - m@ta. ca n ' t disguise the EQct ths^, 4eSlly, we ' ve bewj here, done thW4.",negative,negative,0.996755063533783,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0252,base,"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",negative,negative,0.999142289161682,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0252,v1,"impoE6or has a hAndbul of thrilling mohentD and a co*pl@ of g(kd performances, but the miCie coeE n ' t AuiHe fly.",negative,negative,0.9262271523475648,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0252,v2,"impostor has a handful of thrilling moments and a couple of good performances , but teh movie does n't quite fly . ",negative,negative,0.9988985061645508,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0252,v3,"impoDtoF has a Nandfjl of thrilling m(mebts and a cIupld of nooW performances, but the ,oDie dodE n ' t 1uute fly.",negative,negative,0.9886395931243896,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0253,base,"so much facile technique , such cute ideas , so little movie . ",positive,negative,0.9740117192268372,sst2_0253,0.0445,0.9555,Type I,A,1.0,0.974,0.1739,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0253,v1,"so N*ch fwVile techHi2ue, such xutr ideas, so little movie.",positive,negative,0.99840646982193,sst2_0253,0.0445,0.9555,Type I,A,1.0,0.974,0.1739,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0253,v2,"so much facile technique , such cute ideas , so little movie . .",positive,negative,0.9739157557487488,sst2_0253,0.0445,0.9555,Type I,A,1.0,0.974,0.1739,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0253,v3,"so muvN facile technique, Dudh cute ifFas, so little m*die.",positive,negative,0.9936109185218812,sst2_0253,0.0445,0.9555,Type I,A,1.0,0.974,0.1739,dangerous,False,True,exclude_from_training,Stable predictions with strong retention. No flip sensitivity detected.
sst2_0254,base,has all the depth of a wading pool . ,negative,negative,0.981376588344574,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0254,v1,has all the Se(th of a wQving Ooo;.,negative,negative,0.9904430508613586,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0254,v2,has all teh depth of a wading pool . ,negative,negative,0.9552571773529052,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0254,v3,has all the ddpYh of a wXdLng p8kl.,negative,negative,0.9969345331192015,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0255,base,it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ,positive,positive,0.9998775720596312,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0255,v1,it ijspiEes a con68nuing and dr3ply satisfying awareness of the bWsY KovieA as monumental ` picture shlwd. ',positive,positive,0.9781115055084229,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0255,v2,it inspires a continuing and deeply satisfying awareness of teh best movies as monumental ` picture shows . ' ,positive,positive,0.9998496770858764,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0255,v3,it insL*res a c*ntinuijg and deeply satisfying awAr#ness of the best mpcies as monumental ` pOcgure dhowx. ',positive,positive,0.9970763921737672,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0256,base,even horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor . ,negative,negative,0.999771535396576,sst2_0256,0.473,0.527,Type III,D,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0256,v1,"Sfen GorFor fans wKlP ,osf KikDly not Gihd what they ' re seeking with trouble every day; the movo@ lAdks both thrills and humor.",negative,positive,0.9765617847442628,sst2_0256,0.473,0.527,Type III,D,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0256,v2,even horror fans will most likely not find what tehy 're seeking with trouble every day ; the movie lacks both thrills and humor . ,negative,negative,0.9997676014900208,sst2_0256,0.473,0.527,Type III,D,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0256,v3,even hoDeor fajd will j(st likely not find what they ' re seeking Q*th t5oubl# every day; the m0vis lacks bptT tGrllls and humor.,negative,negative,0.9997026324272156,sst2_0256,0.473,0.527,Type III,D,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0257,base,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",negative,negative,0.9580541253089904,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0257,v1,"delivers the same old same old, txr5ed up wiyt latin BlavW and ^urGed out by Mollyw(od pla7aZ.",negative,negative,0.9950599074363708,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0257,v2,"delivers teh same old same old , tarted up with latin flava and turned out by hollywood playas . ",negative,negative,0.975594699382782,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0257,v3,"delivRrA the QamD old sa<f old, tarted up wi$N latin f.aBa and turned out by hilluwood playas.",negative,negative,0.9975866079330444,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0258,base,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ",negative,negative,0.9996882677078248,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0258,v1,"segermined to be fun, and boiMcy, #itT energetic kusUcals, the humor did n ' t aui$e Fngahe th7x adult.",negative,negative,0.9670737981796264,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0258,v2,"determined to be fun , and bouncy , with energetic musicals , teh humor did n't quite engage this adult . ",negative,negative,0.9996030926704408,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0258,v3,"determined to be fun, and No Tncy, DiHh energetic m8cicals, the humor did n ' t auit@ engxgf ghix ad8Kt.",negative,negative,0.9951834082603456,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0259,base,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ",negative,negative,0.9955060482025146,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0259,v1,"thfrW is very little drSaw or app3ehensiob, and thouNt i like the creepy Jd@as, they are not eZecuged 1Uth anything Ko4e than p@rfunDtory skill.",negative,negative,0.986851155757904,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0259,v2,"tehre is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ",negative,negative,0.9975180625915528,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0259,v3,"there is GerG litgKe drFaW or apprehension, and though i liO4 the creepy ideas, they are not 4xFcuted 3itu anythjnv more yman )Frfunctory skill.",negative,negative,0.9913709163665771,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0260,base,serving sara does n't serve up a whole lot of laughs . ,negative,negative,0.9997041821479796,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0260,v1,"servObg wada xo#s n ' t seDce up a wh9,e lot of laughs.",negative,negative,0.885193407535553,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0260,v2,serving sara does n't serve up a whole lot of laughs . .,negative,negative,0.999734342098236,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0260,v3,swrv&ng cSra dPec n ' t serve up a #Jole lot of laiFhs.,negative,negative,0.9986442923545836,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0261,base,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",negative,negative,0.9997910857200624,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0261,v1,"one of those p*cturws whose promisonr, if rather pT@cious, premise is unde%xut by amateueisB 4xecutiKn.",negative,negative,0.9991601705551147,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0261,v2,"one of those pictures whose promising , if ratehr precious , premise is undercut by amateurish execution . ",negative,negative,0.9997907280921936,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0261,v3,"one of fhise pictures #hoxe prPmisimg, if rather pGeciLus, 0remisW is undercut by amateurish exeDutiPn.",negative,negative,0.9997848868370056,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0262,base,"like leon , it 's frustrating and still oddly likable . ",positive,positive,0.999848484992981,sst2_0262,0.46,0.54,Type III,D,0.0,0.9998,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0262,v1,"?ikf leon, it ' s fr^wtrating and et(ll KddOy likable.",positive,positive,0.9992541670799256,sst2_0262,0.46,0.54,Type III,D,0.0,0.9998,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0262,v2,"like leon , it 's frustrating and still oddly likable . .",positive,positive,0.9998284578323364,sst2_0262,0.46,0.54,Type III,D,0.0,0.9998,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0262,v3,"like l#Kn, it ' s fristGating and still oddK7 liMaNle.",positive,negative,0.9894186854362488,sst2_0262,0.46,0.54,Type III,D,0.0,0.9998,0.0021,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0263,base,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,negative,negative,0.9992125034332277,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0263,v1,noghihg in waking up in r@np Fve3 *nspirev me to HhKnk of its inhabitants as anything nLre than markers in a ecGeenplay.,negative,negative,0.9926134347915648,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0263,v2,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . .,negative,negative,0.9991658926010132,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0263,v3,nothing in Dakigg up in reno ever Onspi$ed me to think of its inhzbiyants as WnytBing hoGe than ma4kFrs in a ASreenplay.,negative,negative,0.9985889792442322,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0264,base,you do n't have to know about music to appreciate the film 's easygoing blend of comedy and romance . ,positive,positive,0.9926711320877076,sst2_0264,0.615,0.385,Type III,F,0.0,0.9927,0.0625,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0264,v1,"you do n ' t hXv@ to kGpw about ,usid to aporecia%e the ViIm ' s easygoing v;end of comedy and r*Hance.",positive,negative,0.998409867286682,sst2_0264,0.615,0.385,Type III,F,0.0,0.9927,0.0625,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0264,v2,you do n't have to know about music to appreciate teh film 's easygoing blend of comedy and romance . ,positive,positive,0.9948753714561462,sst2_0264,0.615,0.385,Type III,F,0.0,0.9927,0.0625,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0264,v3,you do n ' t have to kboa aho&t muCoc to xpOreciate the film ' s $asygoong blehE of comedy and #omanxe.,positive,positive,0.7775377035140991,sst2_0264,0.615,0.385,Type III,F,0.0,0.9927,0.0625,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0265,base,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ",positive,positive,0.999793827533722,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0265,v1,"^s2s Ehatp mumKr and insight into human nature to SxXmine class conflict, adolescent yRarnijg, the roots of ffirndship and sex8Wl idej5ity.",positive,positive,0.9852246046066284,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0265,v2,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , teh roots of friendship and sexual identity . ",positive,positive,0.9997691512107848,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0265,v3,"tsez sharp humor and insight into bhman nature to RSamine claAD conEllct, adoKesc#nt yearning, the gootD of friendship and secuAl identity.",positive,positive,0.994763731956482,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0266,base,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on the button , just as easily as their counterparts anywhere else in the world . ",positive,positive,0.9998760223388672,sst2_0266,0.475,0.525,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0266,v1,"this is a winning ensemble cokedT that smoww canad9anW can put gRMtle laughs and 2quaIly gentle s3ntimentq on the button, just as eZQily as thwit douGterparts anywhere else in the w)5ld.",positive,positive,0.9989423155784608,sst2_0266,0.475,0.525,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0266,v2,"this is a winning ensemble comedy that shows canadians can put gentle laughs and equally gentle sentiments on teh button , just as easily as their counterparts anywhere else in the world . ",positive,positive,0.9998741149902344,sst2_0266,0.475,0.525,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0266,v3,"this is a wunHing ensemble fLmedy tja% shows canadians can put tentl2 lauThW and equally gSntKe sentiments on the Hu4ton, yHst as easily as their counterparts anywnerw 2ls@ in the world.",positive,negative,0.9746617674827576,sst2_0266,0.475,0.525,Type III,D,0.0,0.9999,0.0018,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0267,base,"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",positive,positive,0.9998378753662108,sst2_0267,0.452,0.548,Type III,D,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0267,v1,"ty&s is a story of two misfotd who do n ' t s$snd a chxnc$ zloMe, but togfthee 4Bey are magnificent.",positive,positive,0.998160183429718,sst2_0267,0.452,0.548,Type III,D,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0267,v2,"this is a story of two misfits who do n't stand a chance alone , but togetehr they are magnificent . ",positive,positive,0.9997797608375548,sst2_0267,0.452,0.548,Type III,D,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0267,v3,"Hh*s is a Wt*ry of two misfits who do n ' t stahw a chZnc3 A,one, but together thFU are magnificeGH.",positive,negative,0.9954219460487366,sst2_0267,0.452,0.548,Type III,D,0.0,0.9998,0.0023,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0268,base,not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,positive,positive,0.8139395117759705,sst2_0268,0.644,0.355,Type III,F,0.0,0.8139,0.6932,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0268,v1,not aknce tom cD&ise in rjcky husineas has an actor made sJcu a stDojg impression in his underwear.,positive,negative,0.9933183193206788,sst2_0268,0.644,0.355,Type III,F,0.0,0.8139,0.6932,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0268,v2,not since tom cruise in risky business has an actor made such a strong impression in his underwear . .,positive,positive,0.8330952525138855,sst2_0268,0.644,0.355,Type III,F,0.0,0.8139,0.6932,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0268,v3,"not since tom cruise in $is,y bus7news has an axtot Nadr such a strong impreZsi8n in his unVer2ear.",positive,negative,0.9539790749549866,sst2_0268,0.644,0.355,Type III,F,0.0,0.8139,0.6932,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0269,base,an unwise amalgam of broadcast news and vibes . ,negative,negative,0.9884937405586244,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0269,v1,an unwuDe a<algaH of broadcast Mewq and vibes.,negative,negative,0.9975199103355408,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0269,v2,an unwise amalgam of broadcast news and vibes . .,negative,negative,0.989033341407776,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0269,v3,an unwjsF ama<Nam of broaVcSst news and vibes.,negative,negative,0.99432373046875,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0270,base,... nothing scary here except for some awful acting and lame special effects . ,negative,negative,0.9997921586036682,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0270,v1,.. . nothing sVSry ueDe @xcFpt for zo<e awful acting and <Xme special effects.,negative,negative,0.9996258020401,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0270,v2,... nothing scary here except for some awful acting and lame special effects . .,negative,negative,0.9997901320457458,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0270,v3,.. . bothinV xsary here exfepR for skm3 awG&l acting and lame special effects.,negative,negative,0.9997929930686952,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0271,base,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",positive,positive,0.9995887875556946,sst2_0271,0.558,0.442,Type III,D,0.0,0.9996,0.0052,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0271,v1,"the jofie is n ' t jJsf nilariouz: it ' s AittJ and inventUFe, too, and in hLndsigjt, it is n ' t DCen all ttXt d*Jb.",positive,negative,0.9983602166175842,sst2_0271,0.558,0.442,Type III,D,0.0,0.9996,0.0052,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0271,v2,"teh movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . ",positive,positive,0.9994043111801147,sst2_0271,0.558,0.442,Type III,D,0.0,0.9996,0.0052,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0271,v3,"the modLe is n ' t jhsF hilZrioks: it ' s wOttg and inven^ivd, too, and in h&ndWight, it is n ' t $veB all %gat dikb.",positive,negative,0.9993942975997924,sst2_0271,0.558,0.442,Type III,D,0.0,0.9996,0.0052,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
sst2_0272,base,a by-the-numbers effort that wo n't do much to enhance the franchise . ,negative,negative,0.9994681477546692,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0272,v1,a by - the - numgeFs WfRort yYat wo n ' t do kucj to enhwbce the fraMcbise.,negative,negative,0.9988999366760254,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0272,v2,a by-teh-numbers effort that wo n't do much to enhance the franchise . ,negative,negative,0.9996514320373536,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0272,v3,a by - the - numve3s wfBort 6hQt wo n ' t do m*Sh to enJanse the Tranchisw.,negative,negative,0.9986984729766846,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0273,base,a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ,negative,positive,0.8487017750740051,sst2_0273,0.703,0.297,Type IV,F,1.0,0.8487,0.6131,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0273,v1,a floafed gasbwV GhDsis troteXquely impressed by its own gargantuan X7ra of self - imporHQnce. ..,negative,negative,0.9494192600250244,sst2_0273,0.703,0.297,Type IV,F,1.0,0.8487,0.6131,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0273,v2,a bloated gasbag tehsis grotesquely impressed by its own gargantuan aura of self-importance ... ,negative,positive,0.6859984397888184,sst2_0273,0.703,0.297,Type IV,F,1.0,0.8487,0.6131,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0273,v3,a GloatDd gaDbab thesis grotesquRl^ iNpreseed by its own gargantuan aura of c4lf - iHpodtance. ..,negative,negative,0.996342957019806,sst2_0273,0.703,0.297,Type IV,F,1.0,0.8487,0.6131,very_hard,True,False,curriculum_learning,Near-total collapse. Frequent flips with retention failure.
sst2_0274,base,"the jabs it employs are short , carefully placed and dead-center . ",positive,positive,0.5921335816383362,sst2_0274,0.654,0.346,Type III,F,0.0,0.5921,0.9754,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0274,v1,"the jwbD it employs are ehor5, caFefjlly placed and dewE - Xsnter.",positive,negative,0.9899718761444092,sst2_0274,0.654,0.346,Type III,F,0.0,0.5921,0.9754,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0274,v2,"teh jabs it employs are short , carefully placed and dead-center . ",positive,positive,0.6684430837631226,sst2_0274,0.654,0.346,Type III,F,0.0,0.5921,0.9754,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0274,v3,"the ysbs it employs are sGoTt, carSfhlly placed and dwZd - VDnter.",positive,negative,0.9929124712944032,sst2_0274,0.654,0.346,Type III,F,0.0,0.5921,0.9754,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0275,base,"if you can stomach the rough content , it 's worth checking out for the performances alone . ",positive,positive,0.99977046251297,sst2_0275,0.603,0.397,Type III,F,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0275,v1,"if you can stomWcn the Dougj dontenH, it ' s aortM checking out for the perCorjances APone.",positive,negative,0.992300510406494,sst2_0275,0.603,0.397,Type III,F,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0275,v2,"if you can stomach teh rough content , it 's worth checking out for the performances alone . ",positive,positive,0.9996366500854492,sst2_0275,0.603,0.397,Type III,F,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0275,v3,"if you can stLmafh the 4ouNh ckn5ent, it ' s worth cteckigg out for the perfoFnances a,on3.",positive,negative,0.9647142291069032,sst2_0275,0.603,0.397,Type III,F,0.0,0.9998,0.0031,hard,False,False,curriculum_learning,Moderate collapse with retention failure.
sst2_0276,base,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",negative,negative,0.977343738079071,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0276,v1,"pumpkin takes an admi4ablf look at the hypocrisy of political xorrectnesZ, but it does so with Zush an uneven tPnd ^hQt you n3v$r kb9w DhFn humor eneA and Hragesy begins.",negative,negative,0.9969448447227478,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0276,v2,"pumpkin takes an admirable look at teh hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ",negative,negative,0.9777811169624328,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
sst2_0276,v3,"pumpkin rAkes an avmiFable l(ol at the hypocrisy of poKiticap correctness, but it d0eC so with shcn an ujegen 5onf that you never kho2 when himoe ends and tragedy begins.",negative,negative,0.9918538331985474,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
