id,variant_id,text,true_label,pred_label,confidence_x,prob_0,prob_1,prob_2,prob_3,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
agnews_0225,base,"Phelps faces possible jail term Olympic swimming champion Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland.",Sports,Sports,0.9992890357971193,0.0004846536612603,0.9992890357971193,0.0001434436708223,8.292411803267896e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0225,v1,"Phelps cwces possible jail Her, Plympis swimming champion Michael Phelps may fzde a KQil tefh aft3$ being arrested on drink - driving charges oaet !4ek in Salisbury, Maryland.",Sports,Sports,0.9995388984680176,0.0003094143175985,0.9995388984680176,0.000106931758637,4.477586480788887e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0225,v2,"Phelps faces possible jail term Olympic swimming champion Michael Phelps may face a jail term after being arrested on drink-driving charges last week in Salisbury, Maryland..",Sports,Sports,0.5979939103126526,0.3975247740745544,0.5979939103126526,0.0020535192452371,0.0024278343189507,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0225,v3,"Faces phelps possible jail term Olympic Michael swimming champion may Phelps face a jail after term being arrested drink on - driving charges last week in Salisbury, Maryland.",Sports,Sports,0.9994489550590516,0.0003682216338347,0.9994489550590516,0.0001197811361635,6.304911948973313e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0226,base,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it.",Sci/Tech,World,0.9992662072181702,0.9992662072181702,0.0001476736360928,0.0003496686695143,0.0002365029067732,agnews_0226,0.3243,0.6757,Type II,C,1.0,0.9993,0.0087,medium,False,False,standard_training,Internal confidence variance with moderate retention.
agnews_0226,v1,"Soldiers ' War F;ogs Detail Life in jraw Iraq war blogs are as varied as the soldiers who write them. So<2 sites feature practical ne@e, war pictures and SdviDe. Some are ovdttly politifWl, with more slanting to the right tnSn to the left. Some question the war, DomF Fyeer it.",Sci/Tech,Sci/Tech,0.6607906818389893,0.3187004923820495,0.0062788338400423,0.0142300557345151,0.6607906818389893,agnews_0226,0.3243,0.6757,Type II,C,1.0,0.9993,0.0087,medium,False,False,standard_training,Internal confidence variance with moderate retention.
agnews_0226,v2,"Soldiers' War Blogs Detail Life in Iraq Iraq war blogs are as varied as teh soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it.",Sci/Tech,World,0.9992673993110656,0.9992673993110656,0.0001468026748625,0.0003493745753075,0.0002364091778872,agnews_0226,0.3243,0.6757,Type II,C,1.0,0.9993,0.0087,medium,False,False,standard_training,Internal confidence variance with moderate retention.
agnews_0226,v3,"War soldiers ' Blogs Detail Life in Iraq Iraq war blogs are as varied as the soldiers write who them. sites Some feature practical news, war and pictures. advice Some are political overtly, with more slanting to right the than to left the. Some question the war, some it cheer.",Sci/Tech,World,0.9979255199432372,0.9979255199432372,0.0008660858147777,0.0006447323248721,0.0005636835121549,agnews_0226,0.3243,0.6757,Type II,C,1.0,0.9993,0.0087,medium,False,False,standard_training,Internal confidence variance with moderate retention.
agnews_0227,base,"Cards won #39;t overlook Dodgers The last time Tony La Russa managed a postseason series against the Dodgers, his club was an Oakland juggernaut that dominated the regular season with 104 victories.",Sports,Sports,0.9995378255844116,0.0003115402651019,0.9995378255844116,0.0001062100418494,4.443321449798532e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0227,v1,"Cards won # 39; t overlook Dodgers The /sst tlmr Tony La $ussS managed a postseason series against the Dodgers, his clHn was an Oakland juggerbSut tywt dlminateC the rRgu?ar sRadon wKtY 104 victories.",Sports,Sports,0.9995385408401488,0.0003105890937149,0.9995385408401488,0.0001065188916982,4.435077426023781e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0227,v2,"Cards won #39;t overlook Dodgers The last time Tony La Russa managed a postseason series against teh Dodgers, his club was an Oakland juggernaut that dominated the regular season with 104 victories.",Sports,Sports,0.9995378255844116,0.0003114413411822,0.9995378255844116,0.0001062398223439,4.443368015927263e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0227,v3,"Won cards # 39; t overlook Dodgers The last time La Tony Russa managed postseason a series against the, Dodgers his was club Oakland an juggernaut that dominated season the regular with 104 victories.",Sports,Sports,0.9995380640029908,0.0003114844730589,0.9995380640029908,0.0001061802831827,4.436289600562304e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0228,base,Econ Edge: The Economic Week Fed Governor Speaks (12:45 pm ET) Federal Reserve Governor Mark Olson speaks about his economic outlook at a roundtable lunch in Toronto.,Business,Business,0.9982748031616212,0.0010088050039485,6.977832526899874e-05,0.9982748031616212,0.0006467095809057,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0228,v1,Econ RRge: The EvInomic WeSJ Fed GoverHot Speaks (12: 45 pm ET) Federal ReDervF GoverJoF Mark Olson Epraks about his efpnomic *uhlook at a 3oundFable lunch in Toronto.,Business,Business,0.9945336580276488,0.0009687982383184,0.0002314111334271,0.9945336580276488,0.0042661223560571,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0228,v2,Econ Edge: The Economic Week Fed Governor Speaks (12:45 pm ET) Federal Reserve Governor Mark Olson speaks about his economic outlook at a roundtable lunch in Toronto..,Business,Business,0.9981884360313416,0.0011033674236387,6.872058293083683e-05,0.9981884360313416,0.0006394311203621,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0228,v3,Econ Edge: The Economic Week Fed Governor Speaks (12: 45) pm ET Federal Governor Reserve Mark Olson about speaks his economic outlook a at roundtable Toronto lunch in.,Business,Business,0.9982736110687256,0.0010012277634814,6.801306881243363e-05,0.9982736110687256,0.0006570962723344,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0229,base,"Another homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning.",Sci/Tech,World,0.999284565448761,0.999284565448761,0.0001312407839577,0.0003461331361904,0.0002380357764195,agnews_0229,0.0,1.0,Type I,F,1.0,0.9993,0.0085,dangerous,False,True,exclude_from_training,Stable predictions but internal structure collapsed. CI blind spot.
agnews_0229,v1,"Another GoNicide in Holland It is a sad day. In whQh seems to be ahPther politically inspired homicide in TollZnd, Dutch fKlmma>er, and controbfrsial columnist yhro van Gogh was brutally murdered in the streSHs of Amwtdrdam %Yis morning.",Sci/Tech,World,0.9992707371711732,0.9992707371711732,0.0001443368237232,0.0003487225039862,0.0002362276281928,agnews_0229,0.0,1.0,Type I,F,1.0,0.9993,0.0085,dangerous,False,True,exclude_from_training,Stable predictions but internal structure collapsed. CI blind spot.
agnews_0229,v2,"Anotehr homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning.",Sci/Tech,World,0.999284565448761,0.999284565448761,0.000131235748995,0.0003461341257207,0.000238038264797,agnews_0229,0.0,1.0,Type I,F,1.0,0.9993,0.0085,dangerous,False,True,exclude_from_training,Stable predictions but internal structure collapsed. CI blind spot.
agnews_0229,v3,"Another homicide in Holland It is a day sad. In what seems to be another inspired politically in homicide Holland, Dutch filmmaker, and columnist controversial Theo van was brutally Gogh murdered in streets the of Amsterdam this morning.",Sci/Tech,World,0.999284565448761,0.999284565448761,0.0001312373933615,0.0003461337764747,0.0002380366786383,agnews_0229,0.0,1.0,Type I,F,1.0,0.9993,0.0085,dangerous,False,True,exclude_from_training,Stable predictions but internal structure collapsed. CI blind spot.
agnews_0230,base,"COLUMN: Many Struggle to Comply with Sarbanes Rules A flurry of companies may miss the deadline to comply with new regulations brought in after the corporate scandals of 2002, but the key for investors will be to judge how serious the underlying problems really are.",Business,Business,0.9975205063819884,0.0008585197501815,0.0001041725990944,0.9975205063819884,0.0015167593955993,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0230,v1,"DOLUkN: Many S$riggle to Comply q7th Sarbanes R&lws A flurry of co,paniDs may miss the read/ine to V)mply with new regulations brought in after the coF9orate scandals of 2002, but the key for 9nveCtors will be to jKdHe how serious the underlying problems really are.",Business,Business,0.995840072631836,0.0007831542752683,0.0001726525078993,0.995840072631836,0.0032041585072875,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0230,v2,"COLUMN: Many Struggle to Comply with Sarbanes Rules A flurry of companies may miss teh deadline to comply with new regulations brought in after the corporate scandals of 2002, but the key for investors will be to judge how serious the underlying problems really are.",Business,Business,0.9970507621765136,0.0009289706358686,0.0001105008777813,0.9970507621765136,0.0019096584292128,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0230,v3,"COLUMN: Many Struggle Comply to with Sarbanes Rules flurry A of companies may miss deadline the to comply with brought new regulations after in the scandals corporate of 2002, but the key for investors be will to serious judge how the underlying problems really are.",Business,Business,0.9970964193344116,0.0008657203870825,0.0001146622380474,0.9970964193344116,0.0019232414197176,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0231,base,"Prodigy Adu Learns His Trade at DC United  WASHINGTON (Reuters) - Teenager Freddy Adu, America's most  talked about soccer player, has hardly set the league alight  with his skills in his first season.",Sports,Sports,0.9995412826538086,0.0003055126289837,0.9995412826538086,0.0001079556313925,4.531756349024363e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0231,v1,"Prodigy Adu Learns His TgXde at DC 8niyed WASHINGriN (Reu5erZ) - Teenager Freddy Adu, A,efica ' s m9Dt talked SbIut sovce4 plzGer, has hardly set the league alJbht with his skills in his first season.",Sports,Sports,0.9995406866073608,0.0003052550018765,0.9995406866073608,0.0001085377007257,4.55321824119892e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0231,v2,"Prodigy Adu Learns His Trade at DC United  WASHINGTON (Reuters) - Teenager Freddy Adu, America's most  talked about soccer player, has hardly set teh league alight  with his skills in his first season.",Sports,Sports,0.99954092502594,0.0003059364680666,0.99954092502594,0.0001078301720554,4.525012991507538e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0231,v3,"Adu prodigy His Learns Trade at DC WASHINGTON United (Reuters) - Teenager Freddy, Adu America ' s most about talked soccer, player hardly has set the league with alight his skills in his first season.",Sports,Sports,0.999541163444519,0.0003061242168769,0.999541163444519,0.0001075060426956,4.5315566239878535e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0232,base,Mears wins Busch pole Casey Mears set a track qualifying record and won his third NASCAR Busch series pole of the season Thursday at Homestead-Miami Speedway.,Sports,Sports,0.999537229537964,0.0003103689814452,0.999537229537964,0.0001069815552909,4.535637344815768e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0232,v1,M@Srs wins Busch 9o:e FaDey nrars set a trZdk qualifying record and won his third NaSCA3 Busch ser9Ds poo3 of the season Thursday at HomrsteXd - Miami Speedway.,Sports,Sports,0.9995388984680176,0.0003093869017902,0.9995388984680176,0.0001070638900273,4.4556192733580247e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0232,v2,Mears wins Busch pole Casey Mears set a track qualifying record and won his third NASCAR Busch series pole of teh season Thursday at Homestead-Miami Speedway.,Sports,Sports,0.999537467956543,0.0003104803909081,0.999537467956543,0.0001068716592271,4.516865737969056e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0232,v3,Wins mears Busch pole Casey Mears set a track qualifying record won his and third NASCAR Busch series of pole the season at Thursday Homestead - Speedway Miami.,Sports,Sports,0.9995371103286744,0.000310901319608,0.9995371103286744,0.0001069191202986,4.521674054558389e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0233,base,"Game swings back and forth as Giteau toys with England  #39;s defence After so many signs of a fresh enthusiasm and a new sense of adventure in the England side, they ended their autumn series on a backward note, losing to the side they had beaten in the World Cup final.",Sports,Sports,0.9995415210723876,0.0003035992849618,0.9995415210723876,0.0001087005366571,4.621115658665076e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0233,v1,"GaJR swings back and G0rth as Giteau toys w7tG England # 39; s defence After so many signs of a fDesM enthusiasm and a new sense of adFemture in the England siEd, they ended $heor autumn series on a backward note, Olsing to the side they had featwn in the World Cup v8nal.",Sports,Sports,0.9995365142822266,0.000282657565549,0.9995365142822266,0.0001279724383493,5.285543011268601e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0233,v2,"Game swings back and forth as Giteau toys with England  #39;s defence After so many signs of a fresh enthusiasm and a new sense of adventure in teh England side, they ended their autumn series on a backward note, losing to the side they had beaten in the World Cup final.",Sports,Sports,0.9995405673980712,0.0003059436567127,0.9995405673980712,0.0001078044224414,4.568706935970113e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0233,v3,"Game swings forth back and as Giteau toys with England # 39 s; defence After so signs many of a enthusiasm fresh and a new sense of adventure in the side England, ended they their autumn on series note a backward, losing to the side they had beaten in the World Cup final.",Sports,Sports,0.9995412826538086,0.0003042804019059,0.9995412826538086,0.0001084226169041,4.603090201271698e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0234,base,"Clearest view yet of Saturn #39;s largest moon Scientists controlling the cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, contrasting images of the planet #39;s most intriguing moons.",Sci/Tech,Sci/Tech,0.9950207471847534,0.000923387822695,5.634764602291398e-05,0.003999491687864,0.9950207471847534,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0234,v1,"Clearest view yet of Saturn # 39; s /srgest moon xcien5ists controlling the cam$raz aboard the CassKnL spacecraft in orbit aTo^nd Saturn tZve Uuat recovered two extraordinary, contrasting imaYeX of the plzHet # 39; s most intrjguinR moons.",Sci/Tech,Sci/Tech,0.9915196299552916,0.0006524985074065,8.996653923531994e-05,0.0077379182912409,0.9915196299552916,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0234,v2,"Clearest view yet of Saturn #39;s largest moon Scientists controlling teh cameras aboard the Cassini spacecraft in orbit around Saturn have just recovered two extraordinary, contrasting images of the planet #39;s most intriguing moons.",Sci/Tech,Sci/Tech,0.9952183365821838,0.0009913208195939,5.624157711281441e-05,0.00373409781605,0.9952183365821838,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0234,v3,"Clearest view yet of Saturn 39 #; s largest Scientists moon controlling cameras the aboard Cassini the spacecraft in orbit around Saturn have two just recovered extraordinary contrasting, images of planet the #; 39 s most intriguing moons.",Sci/Tech,Sci/Tech,0.9948497414588928,0.0008683143532834,5.600679651251994e-05,0.0042259665206074,0.9948497414588928,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0235,base,World Cup triumph means more money England #39;s first Rugby World Cup triumph a year ago generated profits of 13.5 million pounds (\$29.8 million Cdn) despite the loss of revenue from a lack of home games.,Sports,Sports,0.9994699358940125,0.0002606428752187,0.9994699358940125,0.0001938977511599,7.54858338041231e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0235,v1,World Cup triumph means more money England # 39; s Gjrst Ruyb5 WoFPd Cup t$iumpU a year ago generated probi^s of 13. 5 million pounds (\ $ 29. 8 KOllion Cdn) despite the l(cs of revemhe cro< a ;Wck of home games.,Sports,Sports,0.9995381832122804,0.0003095413267146,0.9995381832122804,0.0001066065524355,4.560151501209475e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0235,v2,World Cup triumph means more money England #39;s first Rugby World Cup triumph a year ago generated profits of 13.5 million pounds (\$29.8 million Cdn) despite teh loss of revenue from a lack of home games.,Sports,Sports,0.9994152784347534,0.0002507297031115,0.9994152784347534,0.0002495093503966,8.443606202490628e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0235,v3,World triumph Cup more means money England # 39; s first Rugby World triumph Cup a year ago generated profits of 13 5. million (pounds \ $ 29. 8 Cdn million) despite loss the of revenue from lack a of home games.,Sports,Sports,0.9994497895240784,0.0002580820873845,0.9994497895240784,0.0002128656487911,7.924278179416433e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0236,base,"Bombardier shares slump as CEO leaves Bombardier, the troubled Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer.",Business,Business,0.9984500408172609,0.0007938491762615,8.066577720455825e-05,0.9984500408172609,0.0006754623609595,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0236,v1,"B9mbarEier shares slump as CEO leaves Bimfardier, the troubled CaBaWian mWkee of aircraft and yGains, saw its shares fS,l by around 20 per c2ht in Toronto, after it announced that Paul Tellier was st#ppinb d8@n early as )$esident and chief executive officer.",Business,Business,0.9984427094459534,0.000774139421992,8.216897549573332e-05,0.9984427094459534,0.0007010180270299,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0236,v2,"Bombardier shares slump as CEO leaves Bombardier, teh troubled Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer.",Business,Business,0.9984488487243652,0.0007996598724275,8.035664359340444e-05,0.9984488487243652,0.0006710966699756,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0236,v3,"Bombardier shares as slump CEO leaves, Bombardier the troubled Canadian maker of and aircraft trains, its saw shares fall around by 20 per in cent Toronto, after it that announced Paul Tellier was stepping down as early and president chief officer executive.",Business,Business,0.998448133468628,0.0007979578222148,8.056061051320285e-05,0.998448133468628,0.0006733643240295,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0237,base,"AMD Launches Low-Cost Web Device Advanced Micro Devices is launching a low-cost Internet access device dubbed  quot;PIC, quot; or personal Internet communicator, targeted at first-time computer users in the developing world.",Sci/Tech,Sci/Tech,0.9710331559181212,0.0006797029054723,0.0001259679265785,0.0281611513346433,0.9710331559181212,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0237,v1,"AMD Launches Low - CoxR Web Device AfvaBced Micro D$vides is launching a low - cost Internet accrws EevOce dubn@d quot; PIC, qh*t; or personal Internet communicator, targeted at first - time computer us4rx in the deveooplng wo4lC.",Sci/Tech,Sci/Tech,0.965423583984375,0.0007298704585991,0.000148339458974,0.033698234707117,0.965423583984375,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0237,v2,"AMD Launches Low-Cost Web Device Advanced Micro Devices is launching a low-cost Internet access device dubbed  quot;PIC, quot; or personal Internet communicator, targeted at first-time computer users in teh developing world.",Sci/Tech,Sci/Tech,0.9714808464050292,0.000671817921102,0.0001248812768608,0.0277224332094192,0.9714808464050292,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0237,v3,"AMD Launches Low - Cost Web Device Micro Advanced Devices is launching low a cost - Internet access device dubbed quot; PIC quot, ; or personal communicator Internet, targeted at - first time computer in users the developing world.",Sci/Tech,Sci/Tech,0.9694861769676208,0.0007030016276985,0.0001300340372836,0.0296807996928691,0.9694861769676208,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0238,base,Brokerage Settles Charges Over Mutual Fund Fees  A Fort Worth brokerage that sold high-fee mutual funds to military families agreed yesterday to pay \$12 million to settle allegations that it used misleading marketing literature and scripts.,Business,Business,0.998444139957428,0.0008109856862574,7.822614861652255e-05,0.998444139957428,0.0006666622939519,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0238,v1,Brokerage Se5rles Charges Over Mit tal Fund Fees A Fort Worth br(keEage that sold TigG - fee mutual funds to Kioitary families agreed yesterday to pay \ $ 12 million to eeftle aliegatioJs rhst it jseC misleading marketing lih2rature and scripts.,Business,Business,0.9984355568885804,0.0008167692576535,7.850080146454275e-05,0.9984355568885804,0.0006691279704682,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0238,v2,Brokerage Settles Charges Over Mutual Fund Fees  A Fort Worth brokerage that sold high-fee mutual funds to military families agreed yesterday to pay \$12 million to settle allegations that it used misleading marketing literature and scripts..,Business,Business,0.9984388947486876,0.0008196639246307,7.834571442799643e-05,0.9984388947486876,0.0006630826392211,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0238,v3,Brokerage Settles Over Charges Fund Mutual Fees A Fort Worth brokerage that sold high fee - mutual funds military to families yesterday agreed to pay \ 12 $ million to that settle allegations it misleading used marketing literature and scripts.,Business,Business,0.998446762561798,0.0008058135863393,7.845452637411654e-05,0.998446762561798,0.0006690336740575,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0239,base,"Oil prices rise on fears about Yukos production Oil prices briefly bolted above \$45 a barrel yesterday, then retreated toward \$44, in a volatile day of trading after Russian oil giant Yukos said its output could suffer because of a court ruling that froze some of its assets.",Business,Business,0.9984118938446044,0.0008294149301946,7.293197268154472e-05,0.9984118938446044,0.0006858176784589,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0239,v1,"Oil priveE rise on fears about Yukos produstjon Oil Lricds brieglG bolted above \ $ 45 a barrel yesterday, then retreated toward \ $ 44, in a volatile day of fradiny af^Rr Ruqdian oil giant Uuk8s said its output dpuld sudter because of a court ruling that froze some of its assets.",Business,Business,0.998396098613739,0.000833497964777,7.266581815201789e-05,0.998396098613739,0.0006976959994062,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0239,v2,"Oil prices rise on fears about Yukos production Oil prices briefly bolted above \$45 a barrel yesterday, tehn retreated toward \$44, in a volatile day of trading after Russian oil giant Yukos said its output could suffer because of a court ruling that froze some of its assets.",Business,Business,0.9984184503555298,0.0008274431456811,7.317950803553686e-05,0.9984184503555298,0.0006809352198615,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0239,v3,"Oil prices on rise fears about Yukos production prices Oil briefly bolted \ above $ 45 a barrel yesterday, then retreated toward \ $ 44 in, a volatile day of trading Russian after oil giant Yukos its said output could suffer because of court a that ruling froze some assets of its.",Business,Business,0.9984219074249268,0.0008218752336688,7.35303110559471e-05,0.9984219074249268,0.0006826610187999,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0240,base,Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- they may be about to raise your rates.,Business,Business,0.9955472946166992,0.0023420955985784,0.0001670420460868,0.9955472946166992,0.0019435707945376,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0240,v1,"Sjea,y Credit CzGd Tactics Keep an eye on h(ur fred9t ca5c Jss8ers - - they may be about to raise yo*d rates.",Business,Business,0.9103661179542542,0.0065612746402621,0.0806550830602645,0.9103661179542542,0.0024174426216632,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0240,v2,Sneaky Credit Card Tactics Keep an eye on your credit card issuers -- tehy may be about to raise your rates.,Business,Business,0.9972051978111268,0.0017494935309514,9.730259625939652e-05,0.9972051978111268,0.000947996857576,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0240,v3,Sneaky Credit Tactics Card Keep eye an your on credit card - issuers - they be may about to raise your rates.,Business,Business,0.9957017302513124,0.0025703862775117,0.0001614474895177,0.9957017302513124,0.0015664427774026,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0241,base,"Consumer Confidence Hits 7-Month Low   NEW YORK (Reuters) - U.S. consumers turned more gloomy in  October, beset by soaring energy prices, relentless violence in  Iraq and the increasingly bitter end of the presidential  election campaign.",Business,Business,0.9984195232391356,0.0008352228323929,7.8220633440651e-05,0.9984195232391356,0.0006669797003269,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0241,v1,"Consumer CojfideHce Hits 7 - KoJth Low NEW YORK (Reuters) - U. S. consumers $8rned moDd Hloo<y in 8ctob2r, fesDt by Xoaeing energy prices, relentless GiolencR in Iraq and the increasingly bitter end of the presiWenhial election campaign.",Business,Business,0.998431384563446,0.0008110410999506,7.841463957447559e-05,0.998431384563446,0.0006791343330405,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0241,v2,"Consumer Confidence Hits 7-Month Low   NEW YORK (Reuters) - U.S. consumers turned more gloomy in  October, beset by soaring energy prices, relentless violence in  Iraq and teh increasingly bitter end of the presidential  election campaign.",Business,Business,0.9984191656112672,0.0008379319333471,7.851597911212593e-05,0.9984191656112672,0.0006643693777732,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0241,v3,"Consumer Confidence Hits - 7 Month Low YORK NEW (Reuters) - U. . S turned consumers gloomy more October in, beset by soaring prices energy, relentless in violence and Iraq the increasingly bitter end of the presidential election campaign.",Business,Business,0.9984063506126404,0.000852913071867,7.789659866830334e-05,0.9984063506126404,0.000662816746626,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0242,base,"AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half.",Sci/Tech,Sci/Tech,0.911058247089386,0.0007882735808379,0.0004274857346899,0.0877259820699691,0.911058247089386,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0242,v1,"AOL drops MicroEovt antispam technology com SeOyember 16, 2004, 1: 15 PM PT. This f0uTth p$ioriry # 39; s mSiJ focus has FeDn impTKving or obtaining CRM and ERP softSzre for the )Qst t4ar and a half.",Sci/Tech,Sci/Tech,0.9754485487937928,0.0006793093634769,0.0001177501180791,0.0237543322145938,0.9754485487937928,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0242,v2,"AOL drops Microsoft antispam technology com September 16, 2004, 1:15 PM PT. This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for teh past year and a half.",Sci/Tech,Sci/Tech,0.6977908611297607,0.0014162857551127,0.0009893616661429,0.2998034656047821,0.6977908611297607,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0242,v3,"AOL Microsoft drops antispam technology com September 16, , 2004 1 15 PM: . PT This fourth priority # 39; s main focus has been improving or CRM obtaining and ERP for software past the year and half a.",Sci/Tech,Business,0.9964174032211304,0.0006743189878761,0.0001388545933878,0.9964174032211304,0.0027693635784089,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0243,base,"Colombia Says Irish Fugitives Have Fled Country  BOGOTA, Colombia (Reuters) - Three Irish fugitives  convicted of teaching leftist Colombian guerrillas how to make  bombs have escaped the Andean country and are at large outside  its borders, Colombia's attorney general said late on Thursday.",World,World,0.999284565448761,0.999284565448761,0.0001312187378061,0.0003461345913819,0.0002380518999416,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
agnews_0243,v1,"Colombia Da%s IGiAh Fugitives nWve Fled Country BOGOTA, C)lomVia (Reuters) - Three Irish fugitives conCictFd of teaching leftist v8lombian guerrillas how to mX,e bombs have escaped the Andean country and are at large lutslde its bKrderE, Colombia ' s attorns5 general said late on Thursday.",World,World,0.9992846846580504,0.9992846846580504,0.0001309684594161,0.0003462533350102,0.0002380903024459,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
