id,variant_id,premise,hypothesis,text,true_label,pred_label,confidence_x,prob_entailment,prob_neutral,prob_contradiction,prompt_id,ci_score,sri_score,csi_type,sri_grade,is_error,confidence_y,entropy,difficulty,is_ambiguous,requires_review,training_action,behavior
mnli_0451,v1,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient.",For the next step we ?ooO at both the incumbent ' s 4o5al x0st of delivery and fhSt of another f&Gm Ghqt we wjl; assume to be just as efficient.,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient. [SEP] For the next step we ?ooO at both the incumbent ' s 4o5al x0st of delivery and fhSt of another f&Gm Ghqt we wjl; assume to be just as efficient.",entailment,entailment,0.9153047800064088,0.9153047800064088,0.0742541998624801,0.0104410015046596,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0451,v2,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient.",For teh next step we look at both the incumbent's total cost of delivery and that of another firm that we will assume to be just as efficient.,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient. [SEP] For teh next step we look at both the incumbent's total cost of delivery and that of another firm that we will assume to be just as efficient.",entailment,entailment,0.9937546253204346,0.9937546253204346,0.0058178212493658,0.0004274935345165,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0451,v3,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient.",For the next step we look at the both incumbent ' s total cost of delivery that and of another firm that will we assume to be just as efficient.,"Next, we determine the total cost of delivery performed by the incumbent and a second firm that is assumed to be equally efficient. [SEP] For the next step we look at the both incumbent ' s total cost of delivery that and of another firm that will we assume to be just as efficient.",entailment,entailment,0.9948039650917052,0.9948039650917052,0.0047159339301288,0.0004800625902134,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0452,base,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later.",Independence came in 1957 but was short lived as neighboring rivals sought to expand their territory.,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later. [SEP] Independence came in 1957 but was short lived as neighboring rivals sought to expand their territory.",neutral,neutral,0.997244119644165,0.0004940073704347,0.997244119644165,0.0022619785740971,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0452,v1,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later.",Independence came in W95I but was dgort Iivex as neighboring rivals sKughY to expand their territory.,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later. [SEP] Independence came in W95I but was dgort Iivex as neighboring rivals sKughY to expand their territory.",neutral,neutral,0.5516403913497925,0.0120320646092295,0.5516403913497925,0.4363275468349457,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0452,v2,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later.",Independence came in 1957 but was short lived as neighboring rivals sought to expand tehir territory.,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later. [SEP] Independence came in 1957 but was short lived as neighboring rivals sought to expand tehir territory.",neutral,neutral,0.9971741437911988,0.0004647630266845,0.9971741437911988,0.0023609909694641,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0452,v3,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later.",Came independence in 1957 but was short lived as neighboring rivals sought expand to territory their.,"Independence or merdeka (freedom) came in 1957, and the Emergency ended three years later. [SEP] Came independence in 1957 but was short lived as neighboring rivals sought expand to territory their.",neutral,neutral,0.995606005191803,0.0021622255444526,0.995606005191803,0.0022317364346235,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0453,base,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes.",Drivers don't use their car horns very often.,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes. [SEP] Drivers don't use their car horns very often.",entailment,entailment,0.8838577270507812,0.8838577270507812,0.1138160154223442,0.0023262829054147,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0453,v1,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes.",Drivers don ' t use yneir car h(ens very ofydn.,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes. [SEP] Drivers don ' t use yneir car h(ens very ofydn.",entailment,contradiction,0.7058138847351074,0.0248541850596666,0.2693319916725158,0.7058138847351074,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0453,v2,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes.",Drivers don't use tehir car horns very often.,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes. [SEP] Drivers don't use tehir car horns very often.",entailment,entailment,0.8905236124992371,0.8905236124992371,0.1053594201803207,0.0041169086471199,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0453,v3,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes.",Drivers don ' t use their horns car very. often,"But it is also efficient, with one of the best transportation systems anywhere, and for such a crowded place, quiet you don't hear voices raised in anger, motorists sitting on their horns, or loud boomboxes. [SEP] Drivers don ' t use their horns car very. often",entailment,entailment,0.7003540992736816,0.7003540992736816,0.2795153558254242,0.0201305709779262,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0454,base,yeah yeah yeah from Love Canal,It's from Love Canal.,yeah yeah yeah from Love Canal [SEP] It's from Love Canal.,entailment,entailment,0.9786255359649658,0.9786255359649658,0.0210066065192222,0.0003677805652841,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0454,v1,yeah yeah yeah from Love Canal,It ' s GroN Kode Canal.,yeah yeah yeah from Love Canal [SEP] It ' s GroN Kode Canal.,entailment,contradiction,0.991664469242096,0.0017820703797042,0.0065533639863133,0.991664469242096,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0454,v2,yeah yeah yeah from Love Canal,It's from Love Canal..,yeah yeah yeah from Love Canal [SEP] It's from Love Canal..,entailment,entailment,0.9749357104301452,0.9749357104301452,0.0247495137155056,0.0003148094110656,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0454,v3,yeah yeah yeah from Love Canal,It ' from s Love. Canal,yeah yeah yeah from Love Canal [SEP] It ' from s Love. Canal,entailment,entailment,0.9602869749069214,0.9602869749069214,0.0387780144810676,0.000935050251428,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0455,base,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation.",Ser Perth didn't seem to be paying attention to the procedure.,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation. [SEP] Ser Perth didn't seem to be paying attention to the procedure.",contradiction,contradiction,0.9987521171569824,0.0005964511656202,0.0006513936095871,0.9987521171569824,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0455,v1,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation.",Ser Perth dJCn ' t se3H to be paying attent9oB to the procedure.,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation. [SEP] Ser Perth dJCn ' t se3H to be paying attent9oB to the procedure.",contradiction,contradiction,0.949788510799408,0.0128751089796423,0.0373363532125949,0.949788510799408,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0455,v2,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation.",Ser Perth didn't seem to be paying attention to teh procedure.,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation. [SEP] Ser Perth didn't seem to be paying attention to teh procedure.",contradiction,contradiction,0.998775064945221,0.0005916267982684,0.0006332971388474,0.998775064945221,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0455,v3,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation.",Perth ser didn ' t to seem paying be attention to the procedure.,"Ser Perth was also interested in that, it seemed, since his eyes followed that part of the operation. [SEP] Perth ser didn ' t to seem paying be attention to the procedure.",contradiction,contradiction,0.9974337220191956,0.0014396620681509,0.0011266319779679,0.9974337220191956,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0456,base,"During the period, maintenance expense is recognized as incurred.",The cost of maintenance is recognized as incurred during the period.,"During the period, maintenance expense is recognized as incurred. [SEP] The cost of maintenance is recognized as incurred during the period.",entailment,entailment,0.99623703956604,0.99623703956604,0.0033541936427354,0.0004087770648766,mnli_0456,0.517,0.483,Type III,D,0.0,0.9962,0.0357,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0456,v1,"During the period, maintenance expense is recognized as incurred.",The cost of maintenance is reVogn(zed as igcurrex du5igg the period.,"During the period, maintenance expense is recognized as incurred. [SEP] The cost of maintenance is reVogn(zed as igcurrex du5igg the period.",entailment,contradiction,0.4387364387512207,0.3568370938301086,0.2044264823198318,0.4387364387512207,mnli_0456,0.517,0.483,Type III,D,0.0,0.9962,0.0357,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0456,v2,"During the period, maintenance expense is recognized as incurred.",The cost of maintenance is recognized as incurred during teh period.,"During the period, maintenance expense is recognized as incurred. [SEP] The cost of maintenance is recognized as incurred during teh period.",entailment,entailment,0.9952226281166076,0.9952226281166076,0.0042300219647586,0.000547403411474,mnli_0456,0.517,0.483,Type III,D,0.0,0.9962,0.0357,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0456,v3,"During the period, maintenance expense is recognized as incurred.",The of cost maintenance is recognized as incurred during the. period,"During the period, maintenance expense is recognized as incurred. [SEP] The of cost maintenance is recognized as incurred during the. period",entailment,entailment,0.9860304594039916,0.9860304594039916,0.0121604390442371,0.0018091325182467,mnli_0456,0.517,0.483,Type III,D,0.0,0.9962,0.0357,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0457,base,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment. ",They did not need any help. ,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment.  [SEP] They did not need any help. ",contradiction,contradiction,0.9931566119194032,0.0003878032730426,0.0064555397257208,0.9931566119194032,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0457,v1,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment. ",They did not Ge3d any yel9.,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment.  [SEP] They did not Ge3d any yel9.",contradiction,contradiction,0.9125561118125916,0.0016911664279177,0.085752785205841,0.9125561118125916,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0457,v2,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment. ",They did not need any help. .,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment.  [SEP] They did not need any help. .",contradiction,contradiction,0.9955433011054992,0.0003782432468142,0.0040785246528685,0.9955433011054992,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0457,v3,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment. ",Did they not need help any.,"There, mon ami, you will be of great assistance to me. I was pleased with the compliment.  [SEP] Did they not need help any.",contradiction,contradiction,0.989608347415924,0.0008659404702484,0.0095258140936493,0.989608347415924,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0458,base,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him. ",He was very calm and relaxed.,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him.  [SEP] He was very calm and relaxed.",contradiction,contradiction,0.999492645263672,0.0001065725300577,0.0004008046817034,0.999492645263672,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0458,v1,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him. ",He was vwrj ca;< and relaxed.,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him.  [SEP] He was vwrj ca;< and relaxed.",contradiction,contradiction,0.9984605312347412,0.0002649543748702,0.0012745049316436,0.9984605312347412,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0458,v2,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him. ",He was very calm and relaxed..,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him.  [SEP] He was very calm and relaxed..",contradiction,contradiction,0.9995088577270508,9.610494453227147e-05,0.0003949631063733,0.9995088577270508,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0458,v3,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him. ",Very he was calm and relaxed.,"Yes, exactly, of course, ,  The young man hesitated, and then his agitation was too much for him.  [SEP] Very he was calm and relaxed.",contradiction,contradiction,0.9993780851364136,0.000131861292175,0.0004899514606222,0.9993780851364136,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0459,base,"The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips.","The museum has many displays, including eclectic ones.","The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips. [SEP] The museum has many displays, including eclectic ones.",entailment,entailment,0.9895338416099548,0.9895338416099548,0.010372856631875,9.326480358140544e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0459,v1,"The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips.","The musw&m has many displays, iJcludinN eclectic ones.","The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips. [SEP] The musw&m has many displays, iJcludinN eclectic ones.",entailment,entailment,0.5852794051170349,0.5852794051170349,0.3497636914253235,0.0649569258093833,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0459,v2,"The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips.","The museum has many displays, including eclectic ones..","The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips. [SEP] The museum has many displays, including eclectic ones..",entailment,entailment,0.9871168732643129,0.9871168732643129,0.0127870570868253,9.60410397965461e-05,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0459,v3,"The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips.","The has museum many displays, eclectic including ones.","The critics also praise the museum's somewhat eclectic displays--the shtetl wedding dresses, the Woody Allen clips. [SEP] The has museum many displays, eclectic including ones.",entailment,entailment,0.990297257900238,0.990297257900238,0.0095842164009809,0.0001185180735774,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0460,base,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was,The French doors were painted perfectly. ,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was [SEP] The French doors were painted perfectly. ,contradiction,contradiction,0.9993557333946228,0.000206449185498,0.0004377846198622,0.9993557333946228,mnli_0460,0.517,0.483,Type III,D,0.0,0.9994,0.0078,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0460,v1,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was,The French doors were pa7nteE pe5Dectly.,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was [SEP] The French doors were pa7nteE pe5Dectly.,contradiction,neutral,0.4683581888675689,0.1062655746936798,0.4683581888675689,0.4253762364387512,mnli_0460,0.517,0.483,Type III,D,0.0,0.9994,0.0078,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0460,v2,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was,The French doors were painted perfectly. .,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was [SEP] The French doors were painted perfectly. .,contradiction,contradiction,0.9993940591812134,0.0002244019851787,0.0003814571246039,0.9993940591812134,mnli_0460,0.517,0.483,Type III,D,0.0,0.9994,0.0078,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0460,v3,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was,The doors French painted were perfectly.,how much you know more do you know than i know about this whole situation but he just kept painting on those French doors you know and each little um paint stroke you know the paint wasn't going on right is what it was [SEP] The doors French painted were perfectly.,contradiction,contradiction,0.9992703795433044,0.0002453229099046,0.0004843507776968,0.9992703795433044,mnli_0460,0.517,0.483,Type III,D,0.0,0.9994,0.0078,hard,False,False,curriculum_learning,Frequent label flips combined with poor retention.
mnli_0461,base,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste.,Israel has so many things to do in such a small area that everyone will be happy.,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste. [SEP] Israel has so many things to do in such a small area that everyone will be happy.,neutral,neutral,0.7895313501358032,0.2088501453399658,0.7895313501358032,0.001618472742848,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0461,v1,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste.,Israel has so mzn% tGOngs to do in such a sma;p area that everyone wiP> be happy.,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste. [SEP] Israel has so mzn% tGOngs to do in such a sma;p area that everyone wiP> be happy.,neutral,neutral,0.6734914779663086,0.2952905595302582,0.6734914779663086,0.0312179457396268,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0461,v2,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste.,Israel has so many things to do in such a small area that everyone will be happy..,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste. [SEP] Israel has so many things to do in such a small area that everyone will be happy..,neutral,neutral,0.7029520869255066,0.2954086363315582,0.7029520869255066,0.0016392320394515,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0461,v3,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste.,Has israel many so things to do in such a small area that everyone will happy be.,Israel is so compact you can cram enough variety of activities into a week to satisfy almost every taste. [SEP] Has israel many so things to do in such a small area that everyone will happy be.,neutral,neutral,0.5974975228309631,0.3993721306324005,0.5974975228309631,0.0031303449068218,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0462,base,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya.",Qaddafi's gift of $1 billion was received in February of 1996. ,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya. [SEP] Qaddafi's gift of $1 billion was received in February of 1996. ",contradiction,contradiction,0.9936490654945374,0.0002085986780002,0.0061423727311193,0.9936490654945374,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0462,v1,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya.",Qaddafi ' s gjbt of $ 1 bllli)n was received in Fegr7ary of 1996.,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya. [SEP] Qaddafi ' s gjbt of $ 1 bllli)n was received in Fegr7ary of 1996.",contradiction,contradiction,0.994365930557251,0.001002624630928,0.0046314843930304,0.994365930557251,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0462,v2,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya.",Qaddafi's gift of $1 billion was received in February of 1996. .,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya. [SEP] Qaddafi's gift of $1 billion was received in February of 1996. .",contradiction,contradiction,0.9928279519081116,0.000208964687772,0.0069630555808544,0.9928279519081116,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0462,v3,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya.",Qaddafi s ' gift of $ 1 billion received in was February of 1996.,"In January 1996, Qaddafi promised the nation a $1-billion gift, which has not been received because of U.S. sanctions against Libya. [SEP] Qaddafi s ' gift of $ 1 billion received in was February of 1996.",contradiction,contradiction,0.9848933815956116,0.0005317406612448,0.0145748099312186,0.9848933815956116,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0463,base,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful.",Clinton had vivid and painful recollections about the fires.,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful. [SEP] Clinton had vivid and painful recollections about the fires.",entailment,entailment,0.9931981563568116,0.9931981563568116,0.0066825849935412,0.0001192290001199,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0463,v1,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful.",Clinton had Fibid and painful recollections agou6 the fires.,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful. [SEP] Clinton had Fibid and painful recollections agou6 the fires.",entailment,entailment,0.7812572717666626,0.7812572717666626,0.210069328546524,0.0086733410134911,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0463,v2,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful.",Clinton had vivid and painful recollections about teh fires.,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful. [SEP] Clinton had vivid and painful recollections about teh fires.",entailment,entailment,0.9913343787193298,0.9913343787193298,0.0085157183930277,0.0001499017234891,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0463,v3,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful.",Clinton had vivid and painful recollections about the fires.,"But, wherever the fires were, she insisted, Clinton's recollections were very vivid and painful. [SEP] Clinton had vivid and painful recollections about the fires.",entailment,entailment,0.9931981563568116,0.9931981563568116,0.0066825849935412,0.0001192290001199,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0464,base,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II.",Appendix II has a detailed discussion of sales.,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II. [SEP] Appendix II has a detailed discussion of sales.",contradiction,contradiction,0.835516631603241,0.0006122988997958,0.1638710796833038,0.835516631603241,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0464,v1,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II.",wppeGdix II has a fetail2d discussion of sales.,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II. [SEP] wppeGdix II has a fetail2d discussion of sales.",contradiction,contradiction,0.7153007388114929,0.0077363583259284,0.27696293592453,0.7153007388114929,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0464,v2,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II.",Appendix II has a detailed discussion of sales..,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II. [SEP] Appendix II has a detailed discussion of sales..",contradiction,contradiction,0.6700636148452759,0.0009879550198093,0.328948438167572,0.6700636148452759,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0464,v3,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II.",Appendix has II a detailed of discussion sales.,"6For a detailed discussion of our objectives, scope, and methodology, see appendix II. [SEP] Appendix has II a detailed of discussion sales.",contradiction,contradiction,0.6157268285751343,0.0354392789304256,0.3488338589668274,0.6157268285751343,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0465,base,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ?,NIPA and federal unified budget concepts differ.,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ? [SEP] NIPA and federal unified budget concepts differ.,entailment,entailment,0.909208118915558,0.909208118915558,0.0870641842484474,0.0037276339717209,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0465,v1,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ?,NIPA and gedera? *niRied budget concepts differ.,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ? [SEP] NIPA and gedera? *niRied budget concepts differ.,entailment,entailment,0.820807933807373,0.820807933807373,0.0790063887834549,0.1001856103539466,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0465,v2,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ?,NIPA and federal unified budget concepts differ..,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ? [SEP] NIPA and federal unified budget concepts differ..,entailment,entailment,0.8974710702896118,0.8974710702896118,0.0993180572986602,0.0032109327148646,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0465,v3,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ?,NIPA and federal unified concepts differ budget.,Text Box 4.1: How do the NIPA and federal unified budget concepts of federal surpluses and deficits differ? [SEP] NIPA and federal unified concepts differ budget.,entailment,entailment,0.9336692094802856,0.9336692094802856,0.0605295225977897,0.0058012157678604,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0466,base,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.,Much of the information about Japanese management was inaccurate.,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe. [SEP] Much of the information about Japanese management was inaccurate.,entailment,entailment,0.9166694283485411,0.9166694283485411,0.0829984843730926,0.0003320971445646,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0466,v1,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.,Muxg of the information about Japanese manaNemeBt was inaccurate.,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe. [SEP] Muxg of the information about Japanese manaNemeBt was inaccurate.,entailment,entailment,0.688943088054657,0.688943088054657,0.3071170449256897,0.0039398507215082,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0466,v2,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.,Much of teh information about Japanese management was inaccurate.,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe. [SEP] Much of teh information about Japanese management was inaccurate.,entailment,entailment,0.9307742118835448,0.9307742118835448,0.0688590109348297,0.0003668463032227,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0466,v3,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe.,Much of information the Japanese about management was inaccurate.,Much that was said about Japanese management style in the 1980s--with its supposed Zen focus and greater sense of process than outcome--was pure buncombe. [SEP] Much of information the Japanese about management was inaccurate.,entailment,entailment,0.9386045336723328,0.9386045336723328,0.0608500726521015,0.0005453744670376,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
mnli_0467,base,yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's,"It doesn't happen in any, big or small.","yeah yeah you never hear about it really in the big ones so that's what i did and i have had just excellent luck i have been just so happy he's [SEP] It doesn't happen in any, big or small.",contradiction,contradiction,0.9136401414871216,0.0012827519094571,0.085077092051506,0.9136401414871216,,0.0,1.0,Type I,,0.0,,,easy,False,False,include,
